VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,09/24/2018 08:28:00 PM,09/24/2018 08:36:15 PM,N,1,223,179,1,1.53,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 08:28:00 PM,09/24/2018 08:35:29 PM,N,1,7,193,1,1.1,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,09/24/2018 08:28:03 PM,09/24/2018 08:39:17 PM,N,1,255,33,1,4.1,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,09/24/2018 08:28:04 PM,09/24/2018 08:43:23 PM,N,1,244,143,1,5.76,18.5,1,0.5,4.06,0,,0.3,24.36,1,1
2,09/24/2018 08:28:06 PM,09/24/2018 08:42:10 PM,N,1,223,129,1,2.53,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 08:28:06 PM,09/24/2018 08:37:36 PM,N,1,260,129,1,1.75,8.5,0.5,0.5,2,0,,0.3,11.8,1,1
2,09/24/2018 08:28:07 PM,09/24/2018 08:28:33 PM,N,1,82,82,1,0,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
1,09/24/2018 08:28:13 PM,09/24/2018 08:47:50 PM,N,1,65,37,1,3.6,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 08:28:14 PM,09/24/2018 08:43:45 PM,N,1,66,181,3,4.14,15,0.5,0.5,3.26,0,,0.3,19.56,1,1
2,09/24/2018 08:28:16 PM,09/24/2018 08:34:34 PM,N,1,42,166,1,1.03,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 08:28:18 PM,09/24/2018 08:36:57 PM,N,1,260,82,1,1.32,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 08:28:24 PM,09/24/2018 08:44:21 PM,N,1,65,62,1,2.1,12.5,0.5,0.5,2.75,0,,0.3,16.55,1,1
2,09/24/2018 08:28:27 PM,09/24/2018 08:35:03 PM,N,1,223,223,1,1.03,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,09/24/2018 08:28:29 PM,09/24/2018 08:33:31 PM,Y,1,179,179,1,0.8,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,1
2,09/24/2018 08:28:33 PM,09/24/2018 08:36:21 PM,N,1,95,28,1,1.88,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 08:28:34 PM,09/24/2018 08:38:58 PM,N,1,74,116,1,1.97,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
1,09/24/2018 08:28:38 PM,09/24/2018 08:41:02 PM,N,1,75,42,1,3,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
2,09/24/2018 08:28:39 PM,09/24/2018 08:39:31 PM,N,1,212,213,5,2.18,10,0.5,0.5,1.2,0,,0.3,12.5,1,1
1,09/24/2018 08:28:41 PM,09/24/2018 08:43:03 PM,N,1,75,116,2,3.3,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1
2,09/24/2018 08:28:42 PM,09/24/2018 08:31:48 PM,N,1,129,129,1,0.52,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,09/24/2018 08:28:43 PM,09/24/2018 08:33:10 PM,N,1,116,244,2,0.6,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 08:28:46 PM,09/24/2018 08:50:26 PM,N,1,97,229,6,6.87,23,0.5,0.5,4.5,0,,0.3,28.8,1,1
1,09/24/2018 08:28:46 PM,09/24/2018 08:32:24 PM,N,1,17,49,1,0.4,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 08:28:49 PM,09/24/2018 08:36:38 PM,N,1,42,116,6,1.5,7.5,0.5,0.5,1,0,,0.3,9.8,1,1
2,09/24/2018 08:28:49 PM,09/24/2018 08:35:27 PM,N,1,33,106,3,1.43,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
1,09/24/2018 08:28:52 PM,09/24/2018 08:32:11 PM,N,1,212,182,1,0.6,4.5,0.5,0.5,2,0,,0.3,7.8,1,1
2,09/24/2018 08:28:53 PM,09/24/2018 08:32:46 PM,N,1,74,262,1,1.52,6,0.5,0.5,1.1,0,,0.3,8.4,1,1
2,09/24/2018 08:28:55 PM,09/24/2018 08:34:43 PM,N,1,260,83,1,1.01,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 08:28:55 PM,09/24/2018 08:34:44 PM,N,1,82,56,1,0.88,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 08:28:55 PM,09/24/2018 08:42:29 PM,N,1,130,258,1,2.49,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
2,09/24/2018 08:28:56 PM,09/24/2018 08:42:45 PM,N,1,74,116,1,1.84,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,09/24/2018 08:28:57 PM,09/24/2018 08:36:45 PM,N,1,65,49,2,1.6,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,09/24/2018 08:29:00 PM,09/24/2018 08:41:39 PM,N,1,7,70,1,3.31,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,09/24/2018 08:29:08 PM,09/24/2018 08:45:53 PM,N,1,33,129,1,7.31,23,0.5,0.5,0,0,,0.3,24.3,1,1
2,09/24/2018 08:29:09 PM,09/24/2018 08:35:15 PM,N,1,74,41,1,1.2,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
1,09/24/2018 08:29:13 PM,09/24/2018 08:34:12 PM,N,1,129,129,1,0.5,5,0.5,0.5,3,0,,0.3,9.3,1,1
2,09/24/2018 08:29:13 PM,09/24/2018 08:35:08 PM,N,1,17,225,1,1.13,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,09/24/2018 08:29:14 PM,09/24/2018 08:43:06 PM,N,1,244,238,1,4.96,17,0.5,0.5,2,0,,0.3,20.3,1,1
1,09/24/2018 08:29:15 PM,09/24/2018 08:43:02 PM,N,1,74,238,1,3.1,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1
2,09/24/2018 08:29:16 PM,09/24/2018 08:54:30 PM,N,5,42,15,1,13.95,32.97,0,0.5,0,5.76,,0,39.23,1,2
2,09/24/2018 08:29:16 PM,09/24/2018 08:36:59 PM,N,1,255,112,1,1.25,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,09/24/2018 08:29:20 PM,09/24/2018 09:32:27 PM,N,1,255,75,5,10.09,32.5,0.5,0.5,0,0,,0.3,33.8,2,1
2,09/24/2018 08:29:21 PM,09/24/2018 08:35:10 PM,N,1,166,42,2,1.1,6,0.5,0.5,2,0,,0.3,9.3,1,1
2,09/24/2018 08:29:28 PM,09/24/2018 08:43:01 PM,N,1,130,138,1,6.89,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,09/24/2018 08:29:29 PM,09/24/2018 08:59:42 PM,N,1,155,61,1,5.62,23,0.5,0.5,0,0,,0.3,24.3,1,1
2,09/24/2018 08:29:30 PM,09/24/2018 08:32:11 PM,N,1,74,41,1,0.51,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,09/24/2018 08:29:36 PM,09/24/2018 08:42:25 PM,N,1,66,25,1,1.54,10,0.5,0.5,2,0,,0.3,13.3,1,1
2,09/24/2018 08:29:40 PM,09/24/2018 08:36:26 PM,N,1,97,49,1,0.93,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 08:29:42 PM,09/24/2018 08:41:01 PM,N,1,145,65,1,4.94,15.5,0.5,0.5,4.2,0,,0.3,21,1,1
2,09/24/2018 08:29:42 PM,09/24/2018 08:32:16 PM,N,1,75,43,1,0.66,4.5,0.5,0.5,1,0,,0.3,6.8,1,1
2,09/24/2018 08:29:47 PM,09/24/2018 08:46:38 PM,N,1,181,228,1,3.06,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,09/24/2018 08:29:50 PM,09/24/2018 08:34:59 PM,N,1,7,226,2,1.33,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,09/24/2018 08:30:00 PM,09/24/2018 08:47:58 PM,N,1,166,263,1,2.8,14,0.5,0.5,3.05,0,,0.3,18.35,1,1
2,09/24/2018 08:30:01 PM,09/24/2018 09:18:12 PM,N,1,244,26,1,21.4,61,0.5,0.5,0,5.76,,0.3,68.06,2,1
2,09/24/2018 08:30:02 PM,09/24/2018 08:38:49 PM,N,1,7,179,1,1.41,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 08:30:05 PM,09/24/2018 08:47:44 PM,N,5,33,178,1,7.07,20.98,0,0.5,0,0,,0,21.48,1,2
2,09/24/2018 08:30:07 PM,09/24/2018 08:43:26 PM,N,1,255,33,2,4.36,15,0.5,0.5,3,0,,0.3,19.3,1,1
2,09/24/2018 08:30:08 PM,09/24/2018 08:33:00 PM,N,1,7,7,2,0.71,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 08:30:15 PM,09/24/2018 08:38:35 PM,N,1,74,236,1,1.76,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 08:30:25 PM,09/24/2018 08:47:20 PM,N,1,95,216,1,3.87,15,0.5,0.5,0,0,,0.3,16.3,2,1
1,09/24/2018 08:30:26 PM,09/24/2018 08:35:12 PM,N,1,166,41,1,0.7,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
2,09/24/2018 08:30:26 PM,09/24/2018 08:34:43 PM,N,1,41,41,5,1.1,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,09/24/2018 08:30:27 PM,09/24/2018 08:35:55 PM,N,1,41,42,1,0.83,6,0.5,0.5,1,0,,0.3,8.3,1,1
2,09/24/2018 08:30:27 PM,09/25/2018 07:35:49 PM,N,1,82,28,5,5.11,20,0.5,0.5,0,0,,0.3,21.3,1,1
2,09/24/2018 08:30:33 PM,09/24/2018 08:50:04 PM,N,1,66,107,1,5.56,20,0.5,0.5,4.26,0,,0.3,25.56,1,1
2,09/24/2018 08:30:34 PM,09/24/2018 08:37:40 PM,N,1,66,209,1,1.93,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 08:30:37 PM,09/24/2018 08:39:23 PM,N,1,65,25,1,0.62,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:30:41 PM,09/24/2018 08:41:33 PM,N,1,74,151,1,2.1,9.5,0.5,0.5,1.25,0,,0.3,12.05,1,1
2,09/24/2018 08:30:41 PM,09/24/2018 08:36:37 PM,N,1,129,129,2,0.68,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 08:30:44 PM,09/24/2018 08:37:35 PM,N,1,33,195,2,1.62,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:30:47 PM,09/24/2018 08:34:19 PM,N,1,134,134,2,0.61,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,09/24/2018 08:30:53 PM,09/24/2018 08:36:35 PM,N,1,42,116,1,0.88,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 08:30:54 PM,09/24/2018 08:40:02 PM,N,1,82,129,1,1.57,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
1,09/24/2018 08:31:02 PM,09/24/2018 08:37:35 PM,N,5,69,47,2,1.2,8,0,0,0,0,,0,8,1,2
2,09/24/2018 08:31:03 PM,09/24/2018 08:40:41 PM,N,1,74,236,1,2.18,9.5,0.5,0.5,1,0,,0.3,11.8,1,1
2,09/24/2018 08:31:06 PM,09/24/2018 08:41:22 PM,N,1,181,257,2,1.89,9,0.5,0.5,3,0,,0.3,13.3,1,1
1,09/24/2018 08:31:10 PM,09/24/2018 08:47:48 PM,N,1,65,61,1,2.3,12.5,0.5,0.5,2.75,0,,0.3,16.55,1,1
2,09/24/2018 08:31:12 PM,09/24/2018 08:37:47 PM,N,1,196,160,1,1.42,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 08:31:12 PM,09/24/2018 08:38:23 PM,N,1,33,106,1,1.53,7,0.5,0.5,1.7,0,,0.3,10,1,1
2,09/24/2018 08:31:13 PM,09/24/2018 08:36:55 PM,N,1,82,56,1,0.6,5.5,0.5,0.5,1.11,0,,0.3,7.91,1,1
2,09/24/2018 08:31:23 PM,09/24/2018 08:36:31 PM,N,1,33,40,1,0.95,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,09/24/2018 08:31:24 PM,09/24/2018 08:34:55 PM,N,1,223,7,1,0.58,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 08:31:25 PM,09/24/2018 08:42:31 PM,N,1,95,56,1,2.03,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,09/24/2018 08:31:27 PM,09/24/2018 08:35:13 PM,N,1,25,106,1,0.9,5,0.5,0.5,1,0,,0.3,7.3,1,1
2,09/24/2018 08:31:28 PM,09/24/2018 08:41:44 PM,N,5,121,197,1,2.29,12,0,0,0,0,,0,12,2,2
2,09/24/2018 08:31:29 PM,09/24/2018 08:40:25 PM,N,1,41,74,1,1.29,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 08:31:36 PM,09/24/2018 08:34:42 PM,N,1,97,49,5,0.52,4.5,0.5,0.5,0.87,0,,0.3,6.67,1,1
2,09/24/2018 08:31:41 PM,09/24/2018 08:56:45 PM,N,1,25,202,1,7.89,25.5,0.5,0.5,6.7,0,,0.3,33.5,1,1
1,09/24/2018 08:31:41 PM,09/24/2018 08:39:28 PM,N,1,82,83,1,1.3,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,09/24/2018 08:31:43 PM,09/24/2018 08:51:17 PM,N,1,255,237,2,5.2,18.5,0.5,0.5,2,0,,0.3,21.8,1,1
2,09/24/2018 08:31:47 PM,09/24/2018 08:41:48 PM,N,1,166,169,1,4.39,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,09/24/2018 08:31:51 PM,09/24/2018 08:39:42 PM,N,1,181,181,1,0.98,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,09/24/2018 08:31:54 PM,09/24/2018 08:35:35 PM,N,1,74,42,1,0.38,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 08:31:55 PM,09/24/2018 08:37:55 PM,N,1,243,243,1,1.07,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 08:32:00 PM,09/24/2018 08:42:34 PM,N,1,74,151,3,2.53,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,09/24/2018 08:32:02 PM,09/24/2018 08:37:19 PM,N,1,95,95,1,1.54,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
1,09/24/2018 08:32:03 PM,09/24/2018 08:37:22 PM,N,1,41,42,1,1.1,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 08:32:04 PM,09/24/2018 08:50:04 PM,N,1,74,239,6,3.49,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 08:32:06 PM,09/24/2018 08:37:03 PM,N,1,75,238,1,0.99,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,09/24/2018 08:32:07 PM,09/24/2018 08:37:56 PM,N,1,7,7,1,0.91,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,09/24/2018 08:32:23 PM,09/24/2018 08:34:51 PM,N,1,65,97,1,0.72,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
1,09/24/2018 08:32:24 PM,09/24/2018 08:35:02 PM,N,1,74,74,1,0.5,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 08:32:40 PM,09/24/2018 08:35:22 PM,N,1,40,25,1,0.69,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,09/24/2018 08:32:43 PM,09/24/2018 08:36:19 PM,N,1,7,7,5,0.66,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,09/24/2018 08:32:47 PM,09/24/2018 08:41:15 PM,N,1,75,41,1,1.56,8,0.5,0.5,2.32,0,,0.3,11.62,1,1
2,09/24/2018 08:32:59 PM,09/24/2018 08:50:49 PM,N,1,66,255,1,4.3,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
1,09/24/2018 08:33:02 PM,09/24/2018 08:51:38 PM,N,1,25,113,1,4,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
2,09/24/2018 08:33:08 PM,09/24/2018 08:44:16 PM,N,1,66,25,5,1.75,9,0.5,0.5,2.58,0,,0.3,12.88,1,1
2,09/24/2018 08:33:16 PM,09/24/2018 08:53:21 PM,N,1,244,90,1,8.6,26,0.5,0.5,2.6,0,,0.3,29.9,1,1
2,09/24/2018 08:33:19 PM,09/24/2018 08:42:09 PM,N,1,179,146,1,1.39,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 08:33:32 PM,09/24/2018 08:46:22 PM,N,1,82,129,1,1.65,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 08:33:40 PM,09/24/2018 08:40:03 PM,N,1,41,74,6,1.04,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,09/24/2018 08:33:42 PM,09/24/2018 08:41:43 PM,N,1,95,102,1,1.76,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 08:33:50 PM,09/24/2018 08:38:59 PM,N,1,97,49,1,1.04,5.5,0.5,0.5,1,0,,0.3,7.8,1,1
2,09/24/2018 08:34:04 PM,09/24/2018 08:42:52 PM,N,1,66,97,1,1.91,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,09/24/2018 08:34:08 PM,09/24/2018 08:38:20 PM,N,1,74,263,1,1.67,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 08:34:08 PM,09/24/2018 08:36:03 PM,N,1,75,74,5,0.6,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 08:34:08 PM,09/24/2018 08:53:55 PM,N,1,196,82,1,2.52,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,09/24/2018 08:34:12 PM,09/24/2018 08:47:35 PM,N,1,66,106,1,2.6,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
1,09/24/2018 08:34:12 PM,09/24/2018 08:43:05 PM,N,1,24,74,1,1.5,8,0.5,0.5,0,0,,0.3,9.3,2,1
1,09/24/2018 08:34:21 PM,09/24/2018 08:39:00 PM,N,1,7,7,1,1,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 08:34:22 PM,09/24/2018 08:51:22 PM,N,1,66,189,2,3.07,14,0.5,0.5,3.82,0,,0.3,19.12,1,1
2,09/24/2018 08:34:34 PM,09/24/2018 08:43:22 PM,N,1,129,129,1,1.06,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:34:43 PM,09/24/2018 08:37:38 PM,N,1,181,181,1,0.64,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 08:34:45 PM,09/24/2018 08:38:18 PM,N,1,225,177,1,0.51,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 08:34:54 PM,09/24/2018 09:01:59 PM,N,1,166,13,1,9.85,31,0.5,0.5,6.46,0,,0.3,38.76,1,1
2,09/24/2018 08:35:02 PM,09/24/2018 08:40:49 PM,N,1,260,226,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 08:35:04 PM,09/24/2018 08:43:42 PM,N,1,130,216,1,1.59,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 08:35:05 PM,09/24/2018 08:48:49 PM,N,1,166,236,1,2.45,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 08:35:08 PM,09/24/2018 08:53:27 PM,N,1,255,54,1,6.54,21.5,0.5,0.5,4.56,0,,0.3,27.36,1,1
2,09/24/2018 08:35:10 PM,09/24/2018 08:55:56 PM,N,1,41,129,1,7.04,23,0.5,0.5,6.01,5.76,,0.3,36.07,1,1
2,09/24/2018 08:35:11 PM,09/24/2018 08:41:25 PM,N,1,179,7,1,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 08:35:15 PM,09/24/2018 08:52:29 PM,N,1,66,181,1,5.14,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,09/24/2018 08:35:21 PM,09/24/2018 08:42:23 PM,N,1,75,151,1,1.33,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:35:22 PM,09/24/2018 08:40:20 PM,N,1,66,33,2,1.42,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 08:35:22 PM,09/24/2018 08:43:07 PM,N,1,7,223,4,1.15,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:35:22 PM,09/24/2018 08:42:09 PM,N,1,145,112,1,1.85,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 08:35:29 PM,09/24/2018 08:44:42 PM,N,1,7,7,1,1.47,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 08:35:29 PM,09/24/2018 08:45:01 PM,N,1,74,75,2,1.8,8.5,0.5,0.5,1.95,0,,0.3,11.75,1,1
1,09/24/2018 08:35:35 PM,09/24/2018 08:44:14 PM,N,1,116,74,1,1.5,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 08:35:44 PM,09/24/2018 08:45:00 PM,N,1,122,122,1,0.1,7,0.5,0.5,10,0,,0.3,18.3,1,1
2,09/24/2018 08:35:46 PM,09/24/2018 08:39:57 PM,N,1,75,74,2,1.35,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
1,09/24/2018 08:35:48 PM,09/24/2018 08:51:24 PM,N,1,74,238,1,3.1,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,09/24/2018 08:35:54 PM,09/24/2018 08:40:40 PM,N,1,33,52,1,0.74,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,09/24/2018 08:35:54 PM,09/24/2018 08:55:11 PM,N,1,65,225,1,3.41,15,0.5,0.5,3.26,0,,0.3,19.56,1,1
2,09/24/2018 08:35:54 PM,09/24/2018 08:39:08 PM,N,1,74,74,1,0.55,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 08:35:55 PM,09/24/2018 08:53:06 PM,N,1,56,92,1,3.42,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 08:36:01 PM,09/24/2018 09:05:16 PM,N,1,129,51,1,14.3,41.5,0.5,0.5,0,5.76,,0.3,48.56,1,1
1,09/24/2018 08:36:08 PM,09/24/2018 08:44:24 PM,N,1,82,173,1,1.2,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 08:36:10 PM,09/24/2018 08:38:48 PM,N,1,242,250,1,0.52,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,09/24/2018 08:36:10 PM,09/24/2018 08:39:43 PM,N,1,97,97,1,0.73,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,09/24/2018 08:36:23 PM,09/24/2018 08:41:28 PM,N,1,255,112,1,1.21,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
1,09/24/2018 08:36:23 PM,09/24/2018 09:05:54 PM,N,1,130,191,1,5.2,23,0,0.5,0,0,,0.3,23.8,2,1
2,09/24/2018 08:36:24 PM,09/24/2018 09:03:27 PM,N,5,159,82,1,8.04,26.16,0,0.5,0,5.76,,0,32.42,1,2
1,09/24/2018 08:36:24 PM,09/24/2018 08:45:14 PM,N,1,33,97,1,1.3,8,0.5,0.5,2.3,0,,0.3,11.6,1,1
2,09/24/2018 08:36:28 PM,09/24/2018 08:48:39 PM,N,1,74,250,1,6.39,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,09/24/2018 08:36:30 PM,09/24/2018 09:02:45 PM,N,1,25,162,1,7.53,26.5,0.5,0.5,0,0,,0.3,27.8,2,1
1,09/24/2018 08:36:33 PM,09/24/2018 09:09:32 PM,N,1,86,210,1,12.6,38,0.5,0.5,0,0,,0.3,39.3,2,1
2,09/24/2018 08:36:34 PM,09/24/2018 08:59:15 PM,N,1,61,223,1,9.68,29,0.5,0.5,0,0,,0.3,30.3,1,1
2,09/24/2018 08:36:39 PM,09/24/2018 08:48:20 PM,N,1,42,74,1,2.01,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 08:37:07 PM,09/24/2018 08:55:01 PM,N,1,41,163,1,3.4,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 08:37:10 PM,09/24/2018 08:49:01 PM,N,1,166,236,1,2.38,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 08:37:12 PM,09/24/2018 08:49:43 PM,N,1,130,205,1,3.36,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
1,09/24/2018 08:37:20 PM,09/24/2018 08:41:45 PM,N,1,95,95,1,1,5,0.5,0.5,1.25,0,,0.3,7.55,1,1
2,09/24/2018 08:37:21 PM,09/24/2018 08:43:39 PM,N,1,95,28,1,1.92,8,0.5,0.5,2.32,0,,0.3,11.62,1,1
1,09/24/2018 08:37:24 PM,09/24/2018 08:45:34 PM,N,1,74,42,2,3.2,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 08:37:32 PM,09/24/2018 08:45:16 PM,N,1,130,216,1,2.02,9,0.5,0.5,1,0,,0.3,11.3,1,1
2,09/24/2018 08:37:35 PM,09/24/2018 08:41:33 PM,N,1,75,74,1,1.44,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,09/24/2018 08:37:37 PM,09/24/2018 09:01:50 PM,N,1,255,234,1,4.83,19.5,0.5,0.5,0,0,,0.3,20.8,1,1
2,09/24/2018 08:37:42 PM,09/24/2018 08:41:59 PM,N,1,33,54,1,0.72,5,0.5,0.5,1.89,0,,0.3,8.19,1,1
2,09/24/2018 08:37:49 PM,09/24/2018 08:47:29 PM,N,1,255,80,6,1.08,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,09/24/2018 08:37:50 PM,09/24/2018 08:45:59 PM,N,1,74,151,1,1.95,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 08:37:59 PM,09/24/2018 08:50:33 PM,N,1,188,72,1,2.35,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 08:38:05 PM,09/24/2018 08:51:04 PM,N,1,80,225,1,1.89,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 08:38:06 PM,09/24/2018 08:43:36 PM,N,1,42,159,1,1.09,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 08:38:07 PM,09/24/2018 08:45:21 PM,N,1,74,41,1,0.83,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,09/24/2018 08:38:08 PM,09/24/2018 08:45:24 PM,N,1,166,238,2,1.46,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
2,09/24/2018 08:38:12 PM,09/24/2018 08:47:50 PM,N,1,260,146,1,2.43,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 08:38:18 PM,09/24/2018 08:53:50 PM,N,1,66,255,1,4.4,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,09/24/2018 08:38:21 PM,09/24/2018 08:42:19 PM,N,1,82,82,6,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 08:38:21 PM,09/24/2018 09:12:58 PM,N,1,28,17,1,13.27,41.5,0.5,0.5,0,0,,0.3,42.8,1,1
